fixture	sheet	target	kind	leg	reads	bytes	result
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	C3	cell	C-fix+gate	reads=21	bytes=3584	Ok(Stored(Empty))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	D4	cell	A-base	reads=12	bytes=1322	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	D4	cell	B-fix	reads=21	bytes=3584	Ok(Stored(Value(Number(Number("2006")))))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	D4	cell	C-fix+gate	reads=21	bytes=3584	Ok(Stored(Value(Number(Number("2006")))))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	E5	cell	A-base	reads=12	bytes=1322	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	E5	cell	B-fix	reads=21	bytes=3584	Ok(Stored(Value(Text("Sum of Revenue"))))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	E5	cell	C-fix+gate	reads=21	bytes=3584	Ok(Stored(Value(Text("Sum of Revenue"))))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	H680	cell	A-base	reads=12	bytes=1322	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	H680	cell	B-fix	reads=21	bytes=3584	Ok(Missing)
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	H680	cell	C-fix+gate	reads=21	bytes=3584	Ok(Missing)
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	M29	cell	A-base	reads=12	bytes=1322	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	M29	cell	B-fix	reads=21	bytes=3584	Ok(Missing)
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	M29	cell	C-fix+gate	reads=21	bytes=3584	Ok(Missing)
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	Z100	cell	A-base	reads=12	bytes=1322	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	Z100	cell	B-fix	reads=21	bytes=3584	Ok(Missing)
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	Sheet5	Z100	cell	C-fix+gate	reads=21	bytes=3584	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A1	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A1	cell	B-fix	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A1	cell	C-fix+gate	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A1:E5	cells	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A1:E5	cells	B-fix	reads=22	bytes=40622	Ok([SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Value(Text("Select a State")) }, SourceCell { address: Cell { row: Row(3), column: Column(2) }, cell: Value(Text("Select a Measure")) }, SourceCell { address: Cell { row: Row(3), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(4) }, cell: Value(Text("Select a Year")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Washington")) }, SourceCell { address: Cell { row: Row(4), column: Column(2) }, cell: Value(Text("Days per Patient (ALOS)")) }, SourceCell { address: Cell { row: Row(4), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(4) }, cell: Value(Number(Number("2015"))) }])
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A1:E5	cells	C-fix+gate	reads=22	bytes=40622	Ok([SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Value(Text("Select a State")) }, SourceCell { address: Cell { row: Row(3), column: Column(2) }, cell: Value(Text("Select a Measure")) }, SourceCell { address: Cell { row: Row(3), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(4) }, cell: Value(Text("Select a Year")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Washington")) }, SourceCell { address: Cell { row: Row(4), column: Column(2) }, cell: Value(Text("Days per Patient (ALOS)")) }, SourceCell { address: Cell { row: Row(4), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(4) }, cell: Value(Number(Number("2015"))) }])
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A2	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A2	cell	B-fix	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	A2	cell	C-fix+gate	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	AA1	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	AA1	cell	B-fix	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	AA1	cell	C-fix+gate	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B1	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B1	cell	B-fix	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B1	cell	C-fix+gate	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B1:B50	cells	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B1:B50	cells	B-fix	reads=22	bytes=40622	Ok([SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Value(Text("Select a State")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Washington")) }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Formula(Formula { text: "\"Ranking of \"&B5&\" Counties on \"&C5&\" in \"&E5", kind: Scalar, cached: Some(Cache { value: Text("Ranking of Washington Counties on Days per Patient (ALOS) in 2015"), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Value(Text("County")) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Value(Text("Okanogan")) }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Value(Text("Thurston")) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Value(Text("Lewis")) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Value(Text("Adams")) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Value(Text("King")) }, SourceCell { address: Cell { row: Row(13), column: Column(1) }, cell: Value(Text("Snohomish")) }, SourceCell { address: Cell { row: Row(14), column: Column(1) }, cell: Value(Text("Ferry")) }, SourceCell { address: Cell { row: Row(15), column: Column(1) }, cell: Value(Text("Skamania")) }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Value(Text("Pierce")) }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Value(Text("Pend Oreille")) }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Value(Text("Spokane")) }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Value(Text("San Juan")) }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Value(Text("Whitman")) }, SourceCell { address: Cell { row: Row(21), column: Column(1) }, cell: Value(Text("Douglas")) }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Value(Text("Stevens")) }, SourceCell { address: Cell { row: Row(23), column: Column(1) }, cell: Value(Text("Skagit")) }, SourceCell { address: Cell { row: Row(24), column: Column(1) }, cell: Value(Text("Franklin")) }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Value(Text("Kitsap")) }, SourceCell { address: Cell { row: Row(26), column: Column(1) }, cell: Value(Text("Klickitat")) }, SourceCell { address: Cell { row: Row(27), column: Column(1) }, cell: Value(Text("Jefferson")) }, SourceCell { address: Cell { row: Row(28), column: Column(1) }, cell: Value(Text("Mason")) }, SourceCell { address: Cell { row: Row(29), column: Column(1) }, cell: Value(Text("Benton")) }, SourceCell { address: Cell { row: Row(30), column: Column(1) }, cell: Value(Text("Clark")) }, SourceCell { address: Cell { row: Row(31), column: Column(1) }, cell: Value(Text("Island")) }, SourceCell { address: Cell { row: Row(32), column: Column(1) }, cell: Value(Text("Grant")) }, SourceCell { address: Cell { row: Row(33), column: Column(1) }, cell: Value(Text("Grays Harbor")) }, SourceCell { address: Cell { row: Row(34), column: Column(1) }, cell: Value(Text("Whatcom")) }, SourceCell { address: Cell { row: Row(35), column: Column(1) }, cell: Value(Text("Pacific")) }, SourceCell { address: Cell { row: Row(36), column: Column(1) }, cell: Value(Text("Asotin")) }, SourceCell { address: Cell { row: Row(37), column: Column(1) }, cell: Value(Text("Chelan")) }, SourceCell { address: Cell { row: Row(38), column: Column(1) }, cell: Value(Text("Yakima")) }, SourceCell { address: Cell { row: Row(39), column: Column(1) }, cell: Value(Text("Kittitas")) }, SourceCell { address: Cell { row: Row(40), column: Column(1) }, cell: Value(Text("Cowlitz")) }, SourceCell { address: Cell { row: Row(41), column: Column(1) }, cell: Value(Text("Clallam")) }, SourceCell { address: Cell { row: Row(42), column: Column(1) }, cell: Value(Text("Walla Walla")) }, SourceCell { address: Cell { row: Row(43), column: Column(1) }, cell: Value(Text("Lincoln")) }, SourceCell { address: Cell { row: Row(44), column: Column(1) }, cell: Value(Text("Wahkiakum")) }, SourceCell { address: Cell { row: Row(45), column: Column(1) }, cell: Value(Text("Columbia")) }])
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B1:B50	cells	C-fix+gate	reads=22	bytes=40622	Ok([SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Value(Text("Select a State")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Washington")) }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Formula(Formula { text: "\"Ranking of \"&B5&\" Counties on \"&C5&\" in \"&E5", kind: Scalar, cached: Some(Cache { value: Text("Ranking of Washington Counties on Days per Patient (ALOS) in 2015"), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Value(Text("County")) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Value(Text("Okanogan")) }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Value(Text("Thurston")) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Value(Text("Lewis")) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Value(Text("Adams")) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Value(Text("King")) }, SourceCell { address: Cell { row: Row(13), column: Column(1) }, cell: Value(Text("Snohomish")) }, SourceCell { address: Cell { row: Row(14), column: Column(1) }, cell: Value(Text("Ferry")) }, SourceCell { address: Cell { row: Row(15), column: Column(1) }, cell: Value(Text("Skamania")) }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Value(Text("Pierce")) }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Value(Text("Pend Oreille")) }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Value(Text("Spokane")) }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Value(Text("San Juan")) }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Value(Text("Whitman")) }, SourceCell { address: Cell { row: Row(21), column: Column(1) }, cell: Value(Text("Douglas")) }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Value(Text("Stevens")) }, SourceCell { address: Cell { row: Row(23), column: Column(1) }, cell: Value(Text("Skagit")) }, SourceCell { address: Cell { row: Row(24), column: Column(1) }, cell: Value(Text("Franklin")) }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Value(Text("Kitsap")) }, SourceCell { address: Cell { row: Row(26), column: Column(1) }, cell: Value(Text("Klickitat")) }, SourceCell { address: Cell { row: Row(27), column: Column(1) }, cell: Value(Text("Jefferson")) }, SourceCell { address: Cell { row: Row(28), column: Column(1) }, cell: Value(Text("Mason")) }, SourceCell { address: Cell { row: Row(29), column: Column(1) }, cell: Value(Text("Benton")) }, SourceCell { address: Cell { row: Row(30), column: Column(1) }, cell: Value(Text("Clark")) }, SourceCell { address: Cell { row: Row(31), column: Column(1) }, cell: Value(Text("Island")) }, SourceCell { address: Cell { row: Row(32), column: Column(1) }, cell: Value(Text("Grant")) }, SourceCell { address: Cell { row: Row(33), column: Column(1) }, cell: Value(Text("Grays Harbor")) }, SourceCell { address: Cell { row: Row(34), column: Column(1) }, cell: Value(Text("Whatcom")) }, SourceCell { address: Cell { row: Row(35), column: Column(1) }, cell: Value(Text("Pacific")) }, SourceCell { address: Cell { row: Row(36), column: Column(1) }, cell: Value(Text("Asotin")) }, SourceCell { address: Cell { row: Row(37), column: Column(1) }, cell: Value(Text("Chelan")) }, SourceCell { address: Cell { row: Row(38), column: Column(1) }, cell: Value(Text("Yakima")) }, SourceCell { address: Cell { row: Row(39), column: Column(1) }, cell: Value(Text("Kittitas")) }, SourceCell { address: Cell { row: Row(40), column: Column(1) }, cell: Value(Text("Cowlitz")) }, SourceCell { address: Cell { row: Row(41), column: Column(1) }, cell: Value(Text("Clallam")) }, SourceCell { address: Cell { row: Row(42), column: Column(1) }, cell: Value(Text("Walla Walla")) }, SourceCell { address: Cell { row: Row(43), column: Column(1) }, cell: Value(Text("Lincoln")) }, SourceCell { address: Cell { row: Row(44), column: Column(1) }, cell: Value(Text("Wahkiakum")) }, SourceCell { address: Cell { row: Row(45), column: Column(1) }, cell: Value(Text("Columbia")) }])
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B2	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B2	cell	B-fix	reads=22	bytes=40622	Ok(Stored(Empty))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	B2	cell	C-fix+gate	reads=22	bytes=40622	Ok(Stored(Empty))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	BA50	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	BA50	cell	B-fix	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	BA50	cell	C-fix+gate	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	C3	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	C3	cell	B-fix	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	C3	cell	C-fix+gate	reads=22	bytes=40622	Ok(Missing)
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	D4	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	D4	cell	B-fix	reads=22	bytes=40622	Ok(Covered(Rect { start: Cell { row: Row(3), column: Column(2) }, end_row: 4, end_column: 4 }))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	D4	cell	C-fix+gate	reads=22	bytes=40622	Ok(Covered(Rect { start: Cell { row: Row(3), column: Column(2) }, end_row: 4, end_column: 4 }))
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	County Ranking	E5	cell	A-base	reads=13	bytes=4147	Err(Invalid("worksheet mergeCells appears before sheetData"))
